"","bweyale_tc","kigumba","kigumba_tc","kiryandongo","kiryandongo_tc","mutunda"
"16",0,0,0,0,0,0.0169491525423729
"19",0,0,0,0.00961538461538462,0,0.0169491525423729
"20",0,0.0196078431372549,0,0.00961538461538462,0.105263157894737,0.0338983050847458
"21",0,0.0196078431372549,0,0.0192307692307692,0,0
"22",0,0,0,0.0288461538461538,0.0526315789473684,0.0338983050847458
"23",0.25,0,0,0,0.157894736842105,0.0338983050847458
"24",0,0,0,0.0480769230769231,0,0.0338983050847458
"25",0,0.0588235294117647,0,0.0288461538461538,0.0526315789473684,0.0508474576271186
"26",0,0,0,0.0288461538461538,0,0
"27",0,0.0196078431372549,0,0.0288461538461538,0,0.0169491525423729
"28",0,0.0392156862745098,0,0.0576923076923077,0.0526315789473684,0.0169491525423729
"29",0,0,0,0,0.0526315789473684,0
"30",0,0.0980392156862745,0,0.0288461538461538,0,0.0169491525423729
"31",0,0,0,0.0192307692307692,0,0.0169491525423729
"32",0,0.0392156862745098,0,0.0384615384615385,0,0.0508474576271186
"33",0,0,0,0.0192307692307692,0.0526315789473684,0.0169491525423729
"34",0,0.0392156862745098,0,0.00961538461538462,0,0.0338983050847458
"35",0,0.0392156862745098,0,0.0192307692307692,0,0.0338983050847458
"36",0,0.0392156862745098,0,0.0480769230769231,0,0.0338983050847458
"37",0.25,0.0392156862745098,0,0.00961538461538462,0.0526315789473684,0
"38",0,0.0588235294117647,0,0.0384615384615385,0,0.0338983050847458
"39",0,0.0392156862745098,0,0.0192307692307692,0.0526315789473684,0
"40",0,0.0392156862745098,0,0.0192307692307692,0.0526315789473684,0.0338983050847458
"41",0,0.0196078431372549,0,0.0192307692307692,0,0.0169491525423729
"42",0.25,0,0.333333333333333,0.0384615384615385,0,0.0338983050847458
"43",0,0.0196078431372549,0,0,0,0
"44",0,0,0,0.0480769230769231,0,0.0169491525423729
"45",0,0.0392156862745098,0,0.0288461538461538,0,0.0508474576271186
"46",0,0.0196078431372549,0,0.0480769230769231,0,0.0338983050847458
"47",0,0,0,0.00961538461538462,0,0
"48",0,0.0392156862745098,0,0.0192307692307692,0,0.0169491525423729
"49",0,0,0,0.00961538461538462,0.0526315789473684,0.0338983050847458
"50",0,0.0588235294117647,0,0.0288461538461538,0,0.0338983050847458
"51",0,0,0,0.00961538461538462,0,0.0338983050847458
"52",0,0.0392156862745098,0,0.00961538461538462,0.0526315789473684,0.0169491525423729
"53",0,0.0392156862745098,0,0,0,0.0169491525423729
"54",0,0.0196078431372549,0,0,0,0.0338983050847458
"55",0,0.0196078431372549,0.333333333333333,0.0192307692307692,0.0526315789473684,0
"56",0,0,0,0.0288461538461538,0,0.0169491525423729
"57",0,0,0,0,0.0526315789473684,0
"58",0,0.0196078431372549,0,0.0192307692307692,0,0
"59",0,0.0196078431372549,0,0.00961538461538462,0,0.0169491525423729
"60",0,0,0,0.0288461538461538,0.0526315789473684,0.0338983050847458
"61",0,0,0.333333333333333,0,0,0
"62",0,0,0,0.0192307692307692,0,0.0169491525423729
"63",0,0,0,0.00961538461538462,0.0526315789473684,0.0169491525423729
"64",0,0,0,0.00961538461538462,0,0
"65",0.25,0.0392156862745098,0,0,0,0
"68",0,0,0,0.0192307692307692,0,0.0169491525423729
"70",0,0.0196078431372549,0,0,0,0
"74",0,0,0,0.00961538461538462,0,0
"77",0,0,0,0.00961538461538462,0,0
"78",0,0,0,0.00961538461538462,0,0.0169491525423729
"94",0,0,0,0.00961538461538462,0,0
