"","bweyale_tc","kigumba","kigumba_tc","kiryandongo","kiryandongo_tc","mutunda"
"no",0,0,0,0.0384615384615385,0,0
"under_construction",0,0.117647058823529,0,0.0576923076923077,0.0526315789473684,0.152542372881356
"yes",1,0.882352941176471,1,0.903846153846154,0.947368421052632,0.847457627118644
