"","bweyale_tc","kigumba","kigumba_tc","kiryandongo","kiryandongo_tc","mutunda"
"no",1,0.333333333333333,0.666666666666667,0.394230769230769,0.473684210526316,0.610169491525424
"yes",0,0.666666666666667,0.333333333333333,0.605769230769231,0.526315789473684,0.389830508474576
