"","bweyale_tc","kigumba","kigumba_tc","kiryandongo","kiryandongo_tc","mutunda"
"no",0.75,0.588235294117647,0.666666666666667,0.557692307692308,0.578947368421053,0.593220338983051
"yes",0.25,0.411764705882353,0.333333333333333,0.442307692307692,0.421052631578947,0.406779661016949
