"","bweyale_tc","kigumba","kigumba_tc","kiryandongo","kiryandongo_tc","mutunda"
"869",0,0,0,0,0,0.0169491525423729
"870",0,0,0,0,0,0.0169491525423729
"871",0.25,0,0,0,0,0
"872",0,0,0,0,0,0.0169491525423729
"873",0,0,0,0,0,0.0169491525423729
"874",0,0,0,0,0,0.0169491525423729
"875",0,0,0,0,0,0.0169491525423729
"876",0,0,0,0,0,0.0169491525423729
"877",0,0,0,0,0,0.0169491525423729
"878",0,0,0,0,0,0.0169491525423729
"879",0,0,0,0,0,0.0169491525423729
"880",0,0,0,0,0,0.0169491525423729
"881",0,0,0,0,0,0.0169491525423729
"882",0,0,0,0,0,0.0169491525423729
"883",0,0,0,0,0,0.0169491525423729
"884",0,0,0,0,0,0.0169491525423729
"885",0,0,0,0,0,0.0169491525423729
"886",0,0,0,0,0,0.0169491525423729
"887",0,0,0,0,0,0.0169491525423729
"888",0,0,0,0,0,0.0169491525423729
"889",0,0,0,0,0,0.0169491525423729
"890",0,0,0,0,0,0.0169491525423729
"891",0,0,0,0,0,0.0169491525423729
"892",0,0,0,0,0,0.0169491525423729
"1057",0,0,0,0,0.0526315789473684,0
"1058",0,0,0,0,0.0526315789473684,0
"1059",0,0,0,0,0.0526315789473684,0
"1060",0,0,0,0.00961538461538462,0,0
"1061",0,0,0,0,0.0526315789473684,0
"1062",0,0,0,0,0.0526315789473684,0
"1063",0,0,0,0,0.0526315789473684,0
"1064",0,0,0,0,0.0526315789473684,0
"1065",0,0,0,0,0.0526315789473684,0
"1066",0,0,0,0,0,0.0169491525423729
"1067",0,0,0,0,0,0.0169491525423729
"1068",0,0,0,0,0,0.0169491525423729
"1069",0,0,0,0,0,0.0169491525423729
"1070",0,0,0,0,0,0.0169491525423729
"1071",0,0,0,0,0,0.0169491525423729
"1072",0,0,0,0,0,0.0169491525423729
"1073",0,0,0,0.00961538461538462,0,0
"1074",0,0,0,0,0,0.0169491525423729
"1075",0,0,0,0.00961538461538462,0,0
"1076",0,0,0,0.00961538461538462,0,0
"1077",0,0,0,0,0,0.0169491525423729
"1078",0,0,0,0.00961538461538462,0,0
"1079",0,0,0,0.00961538461538462,0,0
"1080",0,0,0,0.00961538461538462,0,0
"1081",0,0,0,0,0.0526315789473684,0
"1082",0,0,0,0,0.0526315789473684,0
"1083",0,0,0,0,0.0526315789473684,0
"1084",0,0,0,0,0,0.0169491525423729
"1085",0,0,0,0,0,0.0169491525423729
"1086",0,0,0,0,0,0.0169491525423729
"1153",0,0,0,0.00961538461538462,0,0
"1154",0,0,0,0.00961538461538462,0,0
"1155",0,0,0,0.00961538461538462,0,0
"1156",0,0,0,0.00961538461538462,0,0
"1157",0,0,0,0.00961538461538462,0,0
"1158",0,0,0,0.00961538461538462,0,0
"1159",0,0,0,0,0,0.0169491525423729
"1160",0,0,0,0,0,0.0169491525423729
"1161",0,0,0,0,0,0.0169491525423729
"1162",0,0,0,0,0,0.0169491525423729
"1163",0,0,0,0,0,0.0169491525423729
"1164",0,0,0,0,0,0.0169491525423729
"1165",0,0,0,0,0,0.0169491525423729
"1166",0,0,0,0,0,0.0169491525423729
"1167",0,0,0,0,0,0.0169491525423729
"1168",0,0,0,0.00961538461538462,0,0
"1169",0,0,0,0.00961538461538462,0,0
"1170",0,0,0,0.00961538461538462,0,0
"1171",0,0,0,0.00961538461538462,0,0
"1172",0,0,0,0.00961538461538462,0,0
"1173",0,0,0,0.00961538461538462,0,0
"1174",0,0,0,0.00961538461538462,0,0
"1175",0,0,0,0.00961538461538462,0,0
"1176",0,0,0,0.00961538461538462,0,0
"1177",0,0,0,0,0,0.0169491525423729
"1178",0,0,0,0,0,0.0169491525423729
"1179",0,0,0,0,0,0.0169491525423729
"1180",0,0,0,0.00961538461538462,0,0
"1181",0,0,0,0.00961538461538462,0,0
"1182",0,0,0,0.00961538461538462,0,0
"1315",0,0.0196078431372549,0,0,0,0
"1316",0,0.0196078431372549,0,0,0,0
"1317",0,0.0196078431372549,0,0,0,0
"1318",0,0.0196078431372549,0,0,0,0
"1319",0,0.0196078431372549,0,0,0,0
"1320",0,0.0196078431372549,0,0,0,0
"1321",0,0.0196078431372549,0,0,0,0
"1322",0,0.0196078431372549,0,0,0,0
"1323",0,0.0196078431372549,0,0,0,0
"1324",0,0.0196078431372549,0,0,0,0
"1325",0,0.0196078431372549,0,0,0,0
"1326",0,0.0196078431372549,0,0,0,0
"1327",0,0.0196078431372549,0,0,0,0
"1328",0,0.0196078431372549,0,0,0,0
"1329",0,0.0196078431372549,0,0,0,0
"1330",0,0.0196078431372549,0,0,0,0
"1331",0,0.0196078431372549,0,0,0,0
"1332",0,0,0.333333333333333,0,0,0
"1333",0,0.0196078431372549,0,0,0,0
"1334",0,0,0.333333333333333,0,0,0
