"","bweyale_tc","kigumba","kigumba_tc","kiryandongo","kiryandongo_tc","mutunda"
"0",1,0.980392156862745,1,0.990384615384615,1,1
"1",0,0.0196078431372549,0,0.00961538461538462,0,0
