"","bweyale_tc","kigumba","kigumba_tc","kiryandongo","kiryandongo_tc","mutunda"
"0",1,0.952380952380952,1,0.894736842105263,1,1
"1",0,0.0476190476190476,0,0.105263157894737,0,0
