"","bweyale_tc","kigumba","kigumba_tc","kiryandongo","kiryandongo_tc","mutunda"
"0",0.25,0.294117647058824,0.333333333333333,0.365384615384615,0.578947368421053,0.355932203389831
"1",0,0.333333333333333,0.666666666666667,0.144230769230769,0,0.135593220338983
"2",0.25,0.0980392156862745,0,0.240384615384615,0.263157894736842,0.135593220338983
"3",0.5,0.0588235294117647,0,0.144230769230769,0.0526315789473684,0.203389830508475
"4",0,0.0588235294117647,0,0.0192307692307692,0,0.101694915254237
"5",0,0.0392156862745098,0,0.0480769230769231,0.105263157894737,0.0338983050847458
"6",0,0.0392156862745098,0,0.0192307692307692,0,0.0169491525423729
"7",0,0.0784313725490196,0,0.0192307692307692,0,0.0169491525423729
