"","bweyale_tc","kigumba","kigumba_tc","kiryandongo","kiryandongo_tc","mutunda"
"0",0.25,0.176470588235294,0,0.125,0.0526315789473684,0.186440677966102
"1",0,0.0980392156862745,0,0.0673076923076923,0.0526315789473684,0.101694915254237
"2",0,0.0392156862745098,0,0.0769230769230769,0.105263157894737,0.203389830508475
"3",0.25,0.176470588235294,0,0.115384615384615,0.0526315789473684,0.101694915254237
"4",0,0.0784313725490196,0,0.0288461538461538,0.157894736842105,0.0677966101694915
"5",0,0.117647058823529,0,0.0961538461538462,0.0526315789473684,0.0508474576271186
"6",0,0.0196078431372549,0,0.0865384615384615,0,0.0169491525423729
"7",0.5,0.294117647058824,1,0.403846153846154,0.526315789473684,0.271186440677966
