"","bweyale_tc","kigumba","kigumba_tc","kiryandongo","kiryandongo_tc","mutunda"
"0",1,0.725490196078431,1,0.673076923076923,0.789473684210526,0.610169491525424
"1",0,0.274509803921569,0,0.326923076923077,0.210526315789474,0.389830508474576
