"","kiryandongo"
"0",0.174468085106383
"1",0.285106382978723
"2",0.28936170212766
"3",0.0936170212765957
"4",0.0808510638297872
"5",0.0553191489361702
"7",0.00425531914893617
"8",0.0170212765957447
