"","kiryandongo"
"1",0.0833333333333333
"2",0.175
"3",0.208333333333333
"4",0.208333333333333
"5",0.104166666666667
"6",0.0875
"7",0.0333333333333333
"8",0.0583333333333333
"9",0.00833333333333333
"10",0.0166666666666667
"11",0.00833333333333333
"12",0.00416666666666667
"20",0.00416666666666667
