"","kiryandongo"
"0",0.0125
"1",0.1125
"2",0.175
"3",0.145833333333333
"4",0.225
"5",0.116666666666667
"6",0.0666666666666667
"7",0.0416666666666667
"8",0.0458333333333333
"9",0.0208333333333333
"10",0.0166666666666667
"11",0.00833333333333333
"12",0.00416666666666667
"15",0.00416666666666667
"17",0.00416666666666667
