"","kiryandongo"
"0",0.657534246575342
"1",0.178082191780822
"2",0.0821917808219178
"3",0.0136986301369863
"4",0.00684931506849315
"5",0.0205479452054795
"6",0.00684931506849315
"7",0.0136986301369863
"8",0.0205479452054795
