"","kiryandongo"
"0",0.00425531914893617
"1",0.0170212765957447
"2",0.123404255319149
"3",0.212765957446809
"4",0.238297872340426
"5",0.106382978723404
"6",0.119148936170213
"7",0.051063829787234
"8",0.0595744680851064
"9",0.0127659574468085
"10",0.0297872340425532
"11",0.00851063829787234
"12",0.00851063829787234
"17",0.00425531914893617
"20",0.00425531914893617
