"","kiryandongo"
"0",0.216666666666667
"1",0.175
"2",0.258333333333333
"3",0.1625
"4",0.1
"5",0.0458333333333333
"6",0.0208333333333333
"7",0.00416666666666667
"8",0.0125
"9",0.00416666666666667
