"","outside"
"0",0.458333333333333
"100000",0.00520833333333333
"120000",0.00520833333333333
"135000",0.00520833333333333
"150000",0.0104166666666667
"200000",0.03125
"250000",0.0104166666666667
"260000",0.00520833333333333
"268000",0.00520833333333333
"270000",0.00520833333333333
"280000",0.00520833333333333
"310000",0.00520833333333333
"460000",0.00520833333333333
"468000",0.00520833333333333
"N/A",0.4375
