"","outside"
"0",0.015625
"108000",0.00520833333333333
"158000",0.00520833333333333
"168000",0.00520833333333333
"188000",0.00520833333333333
"198000",0.00520833333333333
"200000",0.00520833333333333
"218000",0.00520833333333333
"268000",0.0208333333333333
"278000",0.00520833333333333
"318000",0.0104166666666667
"333000",0.00520833333333333
"360000",0.00520833333333333
"42000",0.00520833333333333
"468000",0.458333333333333
"N/A",0.4375
