"","refugee"
"1/9/2018",0.0104166666666667
"12/12/2017",0.901041666666667
"12/13/2017",0.0104166666666667
"12/18/2017",0.015625
"12/26/2017",0.0104166666666667
"12/27/2017",0.0416666666666667
"12/28/2017",0.0104166666666667
